year,month,quality_score,SO2,NO2,PM2.5,RSPM,SPM,high_confidence_count,medium_confidence_count,low_confidence_count,date
2003,2,82.64661904761905,5.082474226804123,16.8,,73.21153846153847,136.38857142857142,0,209,1,2003-02-01
2003,3,81.78857142857143,6.487804878048781,19.473170731707317,,77.45061728395062,183.33846153846153,0,231,0,2003-03-01
2003,4,81.48943396226414,6.345360824742268,20.24742268041237,,82.61379310344827,199.23295454545453,0,211,1,2003-04-01
2003,5,81.26193415637859,5.864628820960698,20.449781659388645,,88.71165644171779,282.7286432160804,0,242,1,2003-05-01
2003,6,81.81906666666667,5.868932038834951,19.52912621359223,,84.23225806451613,167.8709677419355,0,225,0,2003-06-01
2003,7,82.25162055335969,5.432203389830509,16.60593220338983,,62.976331360946745,134.76255707762556,0,253,0,2003-07-01
2003,8,81.93284360189573,6.732984293193717,18.87958115183246,,75.71830985915493,137.71823204419888,0,211,0,2003-08-01
2003,9,81.91175879396984,6.229508196721311,18.453551912568305,,81.32330827067669,124.97058823529412,0,199,0,2003-09-01
2003,10,80.6146568627451,9.118918918918919,30.308108108108108,,124.55555555555556,287.1488095238095,0,204,0,2003-10-01
2003,11,80.25059523809524,9.366013071895425,31.437908496732025,,138.5,276.5037037037037,0,168,0,2003-11-01
2003,12,80.53548387096774,9.049295774647888,33.936619718309856,,146.35555555555555,274.12396694214874,0,155,0,2003-12-01
2004,1,91.74540229885058,11.855272422464376,29.348751013787513,,129.61889186773905,185.85998379254457,918,387,0,2004-01-01
2004,2,91.80396321070235,12.061313868613139,29.974395796847638,,127.44533856722278,189.43116814159293,837,359,0,2004-02-01
2004,3,91.78813040062845,11.790603146853147,27.88931063122924,,126.88967889908257,199.05091514143095,885,388,0,2004-03-01
2004,4,91.68167993630574,11.251327433628319,27.573007582139848,,122.81414179104479,201.61514358108107,859,397,0,2004-04-01
2004,5,91.79202867383513,11.279132856006365,26.571075514874142,,120.13153138075313,192.55754372623576,971,424,0,2004-05-01
2004,6,91.6317870439315,11.577831632653062,26.99698023715415,,107.34201577563542,167.83032232704403,921,422,0,2004-06-01
2004,7,91.70495476687543,11.017525450274078,27.058333333333334,,106.40818403908794,159.4791654247392,1009,428,0,2004-07-01
2004,8,91.70666168782674,10.711482412060302,25.522909379968205,,104.60889956331879,153.2618203688853,942,397,0,2004-08-01
2004,9,91.66169798657718,11.043041158536585,26.38220714285714,,107.04600314712825,154.34002141327622,1023,467,0,2004-09-01
2004,10,91.9235734870317,11.524860111910472,27.479954682779457,,121.68522438611346,183.44123391370175,991,397,0,2004-10-01
2004,11,91.5337520798669,11.87972641509434,31.49732984293194,,135.68115,199.1477972027972,806,396,0,2004-11-01
2004,12,91.32192642140468,12.508554957724826,30.802241379310345,,147.1788836104513,214.97235085227274,997,498,0,2004-12-01
2005,1,79.81865925925925,13.280898876404494,28.943659711075444,,123.00078616352201,249.357621440536,0,1318,32,2005-01-01
2005,2,79.93619771863118,13.272542072630648,29.768582995951416,,112.9587044534413,240.7117039586919,0,1291,24,2005-02-01
2005,3,79.95026666666666,12.798770491803278,28.76754122938531,,113.50036954915004,238.8301282051282,0,1403,22,2005-03-01
2005,4,79.82121495327102,13.290715502555365,28.635376260667183,,116.55428134556576,251.78369652945923,0,1374,17,2005-04-01
2005,5,79.67383922829582,13.25746153846154,28.815202231520225,,115.39819318971507,248.5014367816092,0,1533,22,2005-05-01
2005,6,79.02698924731183,12.379736024844721,26.728823114869623,,104.05078683834049,234.45196506550218,0,1540,41,2005-06-01
2005,7,78.9761178509532,12.263793103448277,27.378795811518327,,97.20400258231116,208.57901726427622,0,1706,25,2005-07-01
2005,8,79.04352708803611,12.67536945812808,27.634099616858236,,94.00821225521162,201.6510152284264,0,1736,36,2005-08-01
2005,9,79.18593162393162,12.206392045454544,27.131410256410255,,93.13274890419537,194.44337194337194,0,1719,36,2005-09-01
2005,10,79.36055370985603,12.636554054054052,27.710656753407683,,109.14882032667876,225.97970479704796,0,1779,27,2005-10-01
2005,11,79.34866307277628,13.061100196463654,29.730240751614797,,125.38728663919953,249.26315789473685,0,1834,21,2005-11-01
2005,12,79.24418333333334,13.03331130204891,30.802967898243487,,135.12093308778392,263.0188205771644,0,1786,14,2005-12-01
2006,1,79.3666991643454,11.462643993417444,29.69679037111334,,128.50939457202506,259.48111743404036,0,2144,10,2006-01-01
2006,2,79.4630104961832,11.61758737316798,28.735714285714288,,121.92554900910552,256.3461741424802,0,2071,25,2006-02-01
2006,3,79.72479452054795,11.150902879453392,26.92694690265487,,114.87880184331797,236.5064874884152,0,2404,5,2006-03-01
2006,4,79.79660765747221,11.363312469908522,26.747654867256635,,114.94482444140446,243.03230148048453,0,2418,11,2006-04-01
2006,5,79.81771538791256,11.34212136664967,25.759790050205385,,107.85310734463278,232.05374823196604,0,2324,9,2006-05-01
2006,6,79.59376608187134,10.887406367041198,25.571488823281317,,101.93122837370242,213.13608957795003,0,2553,12,2006-06-01
2006,7,79.65965877157768,11.006720686367968,24.68280503690838,,94.9893899204244,193.84132675930076,0,2478,13,2006-07-01
2006,8,79.74166374781086,10.74695153725899,24.377482517482516,,90.84648910411622,188.21917808219177,0,2278,6,2006-08-01
2006,9,79.77924482338611,10.960755813953488,24.772569444444443,,92.62671992898358,191.02848101265823,0,2452,11,2006-09-01
2006,10,79.8392151503319,11.72925482980681,27.388440970793912,,108.9879414298019,222.88003427592116,0,2535,26,2006-10-01
2006,11,79.60817475728155,11.538641578705828,26.601830012200082,,113.8478543563069,228.1762367491166,0,2554,21,2006-11-01
2006,12,79.69807753796962,11.875671918443004,28.739546599496226,,125.54251550044287,245.28030303030303,0,2495,7,2006-12-01
2007,1,79.70029017857142,12.39131022062134,28.567632093933465,,124.92058346839546,249.27015963978715,0,2659,29,2007-01-01
2007,2,79.81077040427155,12.24217032967033,27.624586860137043,,107.73705834018077,223.9738947368421,0,2565,57,2007-02-01
2007,3,79.58985762711863,12.100628140703517,26.638469985358714,,107.35167638483965,229.64186396091694,0,2890,60,2007-03-01
2007,4,79.89609471766849,11.8563787812363,26.153317901234566,,108.7168721109399,230.17086834733894,0,2696,49,2007-04-01
2007,5,79.74945833333334,11.853992987923647,25.998214285714287,,103.99176389842141,229.3734939759036,0,3055,65,2007-05-01
2007,6,79.38644561403508,11.321483146067415,24.486880244088482,,89.02895238095238,192.77184087363494,0,2755,95,2007-06-01
2007,7,79.75788380281689,10.82501081782778,24.188558524651864,,87.39401968205905,182.77686274509804,0,2770,70,2007-07-01
2007,8,79.72332991452991,10.689617486338797,24.836961367013377,,86.71961932650073,183.93924528301886,0,2846,79,2007-08-01
2007,9,79.61339864624154,11.243961352657005,25.155947307245253,,88.79569892473118,189.85742496050554,0,2720,87,2007-09-01
2007,10,79.84480838519488,11.33546856465006,27.102897033158815,,105.69067501739735,220.7528818443804,0,2987,66,2007-10-01
2007,11,79.93667142347485,11.830042553191488,27.870375939849623,,118.45904114760287,240.97689898198902,0,2747,56,2007-11-01
2007,12,79.70918600739992,12.198737270875764,29.045408895265425,,126.37526804860615,254.74244657332352,0,2896,77,2007-12-01
2008,1,79.96923830250272,11.52863359442994,28.719870574800154,,124.41751990898749,252.85271933306868,0,2713,44,2008-01-01
2008,2,80.07060962174073,11.807612005219662,28.61038961038961,,127.09198926791875,256.39609872611464,0,2696,27,2008-02-01
2008,3,79.99710806174956,11.720600328947368,28.278361725262776,,120.23959827833572,247.77115169586284,0,2867,48,2008-03-01
2008,4,80.19965187713309,11.359310344827586,27.561769974919383,,114.90912330719885,238.76448874123292,0,2889,41,2008-04-01
2008,5,80.12278631284916,11.578646050982032,27.96247256766642,,115.82458059810358,242.18560606060606,0,2822,42,2008-05-01
2008,6,79.87658506731945,11.047253306205494,25.820971978984236,,99.85277658200603,204.99510240427426,0,2390,61,2008-06-01
2008,7,79.88333213773313,10.70238416554206,26.064608895705522,,97.57094594594595,195.53304986470815,0,2736,52,2008-07-01
2008,8,79.92560539752004,10.548322756119672,25.546815162172724,,92.88485080336649,192.01584786053883,0,2690,52,2008-08-01
2008,9,80.06610735418428,10.759511698880978,26.506463195691204,,93.07158638974812,191.30811808118082,0,2324,42,2008-09-01
2008,10,80.1954363327674,11.281183673469389,28.569010043041605,,116.76998597475456,234.7608773822366,0,2917,28,2008-10-01
2008,11,80.13784598214286,11.359506726457399,28.934253499222393,,121.55568445475637,244.70099800399203,0,2653,35,2008-11-01
2008,12,80.10406661502711,11.355644402634054,29.229483037156704,,126.10770471964501,255.6235632183908,0,2549,33,2008-12-01
2009,1,80.21406820950061,11.417299375300336,28.448509369676323,,129.261733615222,255.8872312417727,0,2433,30,2009-01-01
2009,2,80.3644449030128,11.372067307692308,27.21733561058924,,127.39580658964485,267.1812582490101,0,2402,21,2009-02-01
2009,3,80.3354926387316,11.390303842716712,27.901599063962557,,124.35876369327073,260.11567916162835,0,2618,31,2009-03-01
2009,4,80.4529479768786,10.886745886654479,26.14890481879729,,114.94608626198082,244.17986798679868,0,2572,23,2009-04-01
2009,5,80.6439842519685,10.30315838365072,25.37006446414182,,111.81535353535354,235.083994985374,0,2528,12,2009-05-01
2009,6,80.44609926168991,10.35787420770356,24.356370656370654,,108.89745762711864,233.09864094695308,0,2417,21,2009-06-01
2009,7,80.26673197492163,10.045698166431594,24.128329896907214,,94.55734323432343,192.37842393594605,0,2490,62,2009-07-01
2009,8,80.24891379310344,9.872314911366006,23.272562358276645,,90.74515110509698,188.1,0,2265,55,2009-08-01
2009,9,80.23527707808564,10.236233367451382,24.916490299823632,,103.34888791975578,216.0324178298064,0,2350,32,2009-09-01
2009,10,80.38160836349014,11.146342614440773,25.95186114596403,,117.70109151973132,236.37839001291434,0,2450,37,2009-10-01
2009,11,80.1803125,10.670103092783505,26.806543456543455,,120.08548305513405,239.0793319415449,0,2036,44,2009-11-01
2009,12,80.04740109890109,10.99604221635884,27.6215269804822,,132.53723706651508,259.8535294117647,0,1789,31,2009-12-01
2010,1,90.71645194986073,10.917317892491512,29.950144764567817,,128.4195084398688,278.70188518439284,1310,1562,0,2010-01-01
2010,2,90.9315977443609,10.714378036377337,29.167519063835165,,120.41837243317185,255.81859325106257,1311,1349,0,2010-02-01
2010,3,90.9391152336782,10.55975090843532,28.39182036503242,,122.06217059754717,267.32824810334796,1380,1423,0,2010-03-01
2010,4,90.86574204355108,10.11738459794522,26.87518855851472,,115.36155290733517,264.36490182817903,1460,1525,0,2010-04-01
2010,5,90.9188978306508,10.209678224273471,26.957188406177075,,120.30654875945513,271.36533208329075,1447,1411,0,2010-05-01
2010,6,91.1647157668931,9.883345611485778,26.021782842955325,,101.86214741227289,222.09381904678992,1505,1292,0,2010-06-01
2010,7,90.93739244663382,9.386452580876721,23.880734995506693,,91.9372765613854,188.66791675076263,1519,1526,0,2010-07-01
2010,8,91.15844701986755,9.449173299574705,24.50695649951559,,89.76740633338135,188.45333108277453,1614,1406,0,2010-08-01
2010,9,91.14779283639884,9.726251124272128,24.979255927022617,,94.65866916985635,199.47809712807228,1655,1444,0,2010-09-01
2010,10,91.00171092436976,9.839233072046694,25.730511718749323,,106.39258852647977,231.59675845022653,1496,1479,0,2010-10-01
2010,11,91.00105095541402,10.069415068165762,27.57602004564638,,112.40536333071736,243.09431167454773,1471,1355,0,2010-11-01
2010,12,90.878352553542,10.345999943921239,28.065580864331093,,127.09178940588491,275.00255304715364,1533,1502,0,2010-12-01
2011,1,87.95933703461789,11.458957555178268,31.5806858629953,,136.0596537228012,161.79978142076504,336,2726,0,2011-01-01
2011,2,88.32101042790363,12.01921604938148,30.503011342846687,,123.8438886867952,157.57276041666668,360,2421,0,2011-02-01
2011,3,88.34082866043613,11.555693111538707,29.099927307206066,,122.86025060288141,151.40466824644548,403,2807,0,2011-03-01
2011,4,88.37153553299493,11.304731007499186,28.05835420010594,,117.55971616421745,146.69547846889952,393,2759,0,2011-04-01
2011,5,88.29775392986699,11.810621221594745,27.198634822804316,,120.19329350489276,164.50872844827586,439,2869,0,2011-05-01
2011,6,88.34357380319148,10.054707880434783,25.474856564292946,,101.68599526063981,119.94698830409358,314,2694,0,2011-06-01
2011,7,88.46677448886176,10.162175679899969,25.471283007145075,,97.24697317300955,120.64463302752293,412,2865,0,2011-07-01
2011,8,88.31498032786885,9.965610790634543,24.577864740789384,,90.99934458789474,117.73766331658291,369,2681,0,2011-08-01
2011,9,88.4361934871957,10.659923334412051,25.755371556694428,,97.88658801014031,120.68560196560196,388,2775,0,2011-09-01
2011,10,88.3579619651347,11.577004123261718,29.98349099099099,,118.3194667094261,147.57907192575405,406,2749,0,2011-10-01
2011,11,88.1566907378336,11.957375201291464,29.946663458453642,,127.61435456475478,153.8443669250646,367,2818,0,2011-11-01
2011,12,87.96998176291793,11.875849642746195,30.879812010710754,,135.0434102091236,175.8033333333333,317,2973,0,2011-12-01
2012,1,87.44110537951363,11.270608006042297,26.39635574018127,,111.14919940142163,,0,2714,0,2012-01-01
2012,2,87.4910807113543,10.630324947589099,25.183265875785068,,115.56150727650729,,0,2924,0,2012-02-01
2012,3,87.37699101332507,10.73101963267891,25.268901551123776,,125.12094073377234,,0,3227,0,2012-03-01
2012,4,87.48418374558304,10.794150054367526,24.58969960188201,,109.26906585540445,,0,2830,0,2012-04-01
2012,5,87.43745110410094,10.48131221719457,24.44595621377978,,114.70785076530612,,0,3167,3,2012-05-01
2012,6,87.53266379880873,10.735104942450914,23.861979096426165,,106.85858291457286,,0,3022,0,2012-06-01
2012,7,87.5725983977708,10.0253900961881,22.803124777817278,,94.65030763790665,,0,2871,0,2012-07-01
2012,8,87.54260951661631,9.977177015040494,23.408735055919784,,88.51396175908222,,0,2648,0,2012-08-01
2012,9,87.53327811068029,10.200758944705457,23.886716954022987,,93.87668451106352,,0,2837,0,2012-09-01
2012,10,87.47456852791878,11.001448467966574,24.55050571527537,,107.66233526800956,,0,2955,0,2012-10-01
2012,11,87.17741485013623,12.383865870786517,26.905643182614792,,123.31336776859504,,0,2935,1,2012-11-01
2012,12,87.35773171553757,12.496884789418727,25.707332871492902,,124.47046164290563,,0,2967,0,2012-12-01
2013,1,87.70690297470114,9.753723270438318,24.937403112012177,,125.25072455546822,84.88683673469387,192,3405,0,2013-01-01
2013,2,87.72100636205899,9.626995934954268,23.69842913625426,,117.14497491886101,69.51590909090909,196,3262,0,2013-02-01
2013,3,87.73215377152559,9.568215290205318,23.196377329592547,,111.4088067061218,67.56278388278388,267,3855,1,2013-03-01
2013,4,87.73029568460308,10.014309376754632,22.668330530644617,,113.4587046070027,71.5165296803653,218,3535,1,2013-04-01
2013,5,88.05845985932572,9.66547201946816,22.093949111334002,,113.54578187779336,57.385949008498585,352,3771,0,2013-05-01
2013,6,87.81432562865126,8.388567708336005,20.464895089689133,,96.93699354956328,55.797579365079365,248,3689,0,2013-06-01
2013,7,87.89426310043667,8.82908063746264,19.994538512804912,,92.54975114601741,46.6269111969112,241,3423,0,2013-07-01
2013,8,87.9637506520605,8.552749500997006,20.22404470439336,,89.77449986592384,50.951161971830984,284,3550,0,2013-08-01
2013,9,88.00060451370231,9.00145664712978,20.780291376909595,,95.47584658264803,52.64418032786885,243,3479,0,2013-09-01
2013,10,88.11939622641509,9.37416828568776,21.798522517530454,,101.8327359093834,45.18518115942029,275,3435,0,2013-10-01
2013,11,88.03517373530914,9.136925021987864,23.105995090299842,,115.2372468655253,45.156029411764706,264,3650,0,2013-11-01
2013,12,88.05762036803628,9.12881126173097,23.085521022974252,,116.70102603502689,40.65993103448275,283,3684,0,2013-12-01
2014,1,88.16675261885577,10.150844668117518,25.969222342935904,46.86693548387097,115.46827948301292,,236,3487,0,2014-01-01
2014,2,88.27429308252428,9.159080600671162,24.71207237512844,37.138888888888886,107.47300456618873,,211,3085,0,2014-02-01
2014,3,88.22182914820286,9.39182913653777,24.571547678071394,36.71478873239437,107.41293079267508,,278,3784,0,2014-03-01
2014,4,88.22705312672939,9.557003840036526,24.49813873370391,35.953917050691246,104.82274694781077,,212,3402,0,2014-04-01
2014,5,88.26226494601,9.456250111498528,24.51601526446752,36.70204081632653,102.45186134606236,,241,3556,0,2014-05-01
2014,6,88.22390747516988,8.83063824153072,23.258537872789656,30.36046511627907,98.58205524952531,,254,3572,0,2014-06-01
2014,7,88.20358842617631,9.059768940444629,22.77977442921918,31.327659574468086,88.51980014475855,,234,3464,0,2014-07-01
2014,8,88.37654110612854,8.242843107620919,22.326446417811557,32.13559322033898,89.16063258142557,,232,3113,0,2014-08-01
2014,9,88.05771769273433,8.504262757256837,23.240152364924285,31.655844155844157,91.26664623388966,,153,3453,0,2014-09-01
2014,10,88.11647414880201,9.338050507635014,24.71751529051223,42.16326530612245,105.20078704876236,,186,3779,0,2014-10-01
2014,11,87.9643026859504,8.693150087261781,26.174636205391643,44.48571428571429,112.2375505443494,,135,3737,0,2014-11-01
2014,12,88.03049545587803,9.155388127855867,26.1295582567477,53.16778523489933,116.09438126109899,,143,3268,0,2014-12-01
2015,1,88.55103518728717,9.263970514918205,25.848669749523467,48.368205128205126,110.35163611370074,,590,3815,0,2015-01-01
2015,2,88.62826642335767,9.151181342701172,24.99005336883839,47.7752590266876,110.90860375912312,,614,3770,0,2015-02-01
2015,3,88.72955820631765,8.925361987501601,23.724537472916165,44.283009845288326,104.77407841820376,,682,3845,0,2015-03-01
2015,4,88.43961602275421,8.316157963234259,23.132131726907712,43.625160550458716,106.67245607760792,,412,3807,0,2015-04-01
2015,5,88.51837996708205,8.381349399545277,22.920278176311093,42.42990384615384,105.36368780564334,,492,3761,0,2015-05-01
2015,6,88.53682974085736,7.885907285327586,21.215938360121136,35.8334197080292,89.48642274210334,,535,3594,0,2015-06-01
2015,7,88.61566457225713,7.424347394541191,20.713135983263353,34.403339882121806,78.70169340461838,,495,3643,0,2015-07-01
2015,8,88.54271023427867,7.59011831931379,20.483541508158762,32.05892720306513,76.20500582023698,,505,3550,0,2015-08-01
2015,9,88.51095383830656,7.588454296079905,21.865595457337545,34.633406374501995,86.74888007506654,,488,3433,0,2015-09-01
2015,10,88.66018063583815,8.319128656420427,24.16582286792982,40.466594323873124,100.55271669081924,,566,3586,0,2015-10-01
2015,11,88.4974322210636,8.821365391523168,26.29066080469145,53.757539543057995,116.7636383442379,,522,3314,0,2015-11-01
2015,12,88.45667441860465,8.988325763009085,27.282512042959965,42.428461538461534,121.7641202084208,,554,3746,0,2015-12-01
